Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt     Score      Error  Units
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt    3   269.162 ±    0.400  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        PLATEAU         RADIX  avgt    3   162.508 ±    0.419  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE      BASELINE  avgt    3    19.136 ±    0.075  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE        DPQ_11  avgt    3   658.254 ± 1498.542  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt    3   753.959 ±   12.671  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt    3   696.900 ±   16.181  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt    3   620.158 ±   29.731  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_FR        SHUFFLE         RADIX  avgt    3  1084.362 ±   20.502  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER      BASELINE  avgt    3    19.131 ±    0.128  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER        DPQ_11  avgt    3   801.498 ±    4.364  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt    3   873.231 ±    3.351  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER    DPQ_18_11I  avgt    3   879.518 ±    0.399  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER    DPQ_18_11P  avgt    3  1000.090 ±  100.737  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        STAGGER         RADIX  avgt    3  3701.859 ±   22.219  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH      BASELINE  avgt    3    19.133 ±    0.083  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH        DPQ_11  avgt    3   697.194 ±    2.249  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt    3  1055.174 ±   44.577  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt    3  1180.787 ± 1875.996  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt    3   755.963 ±   28.312  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SAWTOTH         RADIX  avgt    3   871.107 ±    8.405  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM      BASELINE  avgt    3    19.137 ±    0.029  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM        DPQ_11  avgt    3   717.960 ±   40.154  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt    3  1058.536 ±   28.305  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt    3  1000.098 ±   73.880  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt    3  1032.591 ±   76.983  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        _RANDOM         RADIX  avgt    3  3514.506 ±   49.817  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU      BASELINE  avgt    3    19.134 ±    0.061  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU        DPQ_11  avgt    3    95.610 ±    0.106  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt    3   114.719 ±    6.667  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt    3   115.865 ±    1.166  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt    3    74.158 ±    0.221  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        PLATEAU         RADIX  avgt    3   156.961 ±    1.281  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE      BASELINE  avgt    3    20.166 ±    0.019  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE        DPQ_11  avgt    3   688.101 ±   30.483  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt    3   679.330 ±   11.483  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt    3   764.732 ±    2.855  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt    3   565.269 ±   29.838  ns/op
ArraySortBenchmark.sort          100              16     REVERSE_BA        SHUFFLE         RADIX  avgt    3  1072.504 ±    9.626  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER      BASELINE  avgt    3    19.544 ±    0.345  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER        DPQ_11  avgt    3   138.354 ±    4.428  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER  DPQ_18_11_21  avgt    3   156.754 ±    2.942  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER    DPQ_18_11I  avgt    3   210.114 ±    2.926  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER    DPQ_18_11P  avgt    3    74.323 ±    0.996  ns/op
ArraySortBenchmark.sort          100              16     SORT______        STAGGER         RADIX  avgt    3   132.022 ±    2.380  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH      BASELINE  avgt    3    19.142 ±    0.168  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH        DPQ_11  avgt    3   139.308 ±    2.480  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH  DPQ_18_11_21  avgt    3   164.819 ±    0.250  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH    DPQ_18_11I  avgt    3   219.697 ±    8.907  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH    DPQ_18_11P  avgt    3    74.294 ±    0.722  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SAWTOTH         RADIX  avgt    3   139.215 ±    5.437  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM      BASELINE  avgt    3    19.138 ±    0.044  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM        DPQ_11  avgt    3   144.515 ±    2.667  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM  DPQ_18_11_21  avgt    3   177.195 ±    6.439  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM    DPQ_18_11I  avgt    3   231.931 ±    1.716  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM    DPQ_18_11P  avgt    3    74.280 ±    0.305  ns/op
ArraySortBenchmark.sort          100              16     SORT______        _RANDOM         RADIX  avgt    3   146.240 ±    1.350  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU      BASELINE  avgt    3    19.139 ±    0.309  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU        DPQ_11  avgt    3    95.614 ±    0.697  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU  DPQ_18_11_21  avgt    3   115.310 ±    2.803  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU    DPQ_18_11I  avgt    3   115.980 ±    1.749  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU    DPQ_18_11P  avgt    3    74.301 ±    0.140  ns/op
ArraySortBenchmark.sort          100              16     SORT______        PLATEAU         RADIX  avgt    3   135.926 ±    1.731  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE      BASELINE  avgt    3    19.140 ±    0.242  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE        DPQ_11  avgt    3   137.779 ±    0.978  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE  DPQ_18_11_21  avgt    3   157.117 ±    0.360  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE    DPQ_18_11I  avgt    3   210.147 ±    3.742  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE    DPQ_18_11P  avgt    3    74.306 ±    0.293  ns/op
ArraySortBenchmark.sort          100              16     SORT______        SHUFFLE         RADIX  avgt    3   131.674 ±    2.594  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER      BASELINE  avgt    3    19.134 ±    0.057  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER        DPQ_11  avgt    3   867.231 ±   65.098  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER  DPQ_18_11_21  avgt    3   859.799 ±    7.176  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER    DPQ_18_11I  avgt    3   939.034 ±  110.280  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER    DPQ_18_11P  avgt    3   948.724 ±   27.222  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        STAGGER         RADIX  avgt    3  3962.217 ±   12.785  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH      BASELINE  avgt    3    19.135 ±    0.129  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH        DPQ_11  avgt    3   704.142 ±   20.032  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH  DPQ_18_11_21  avgt    3   942.434 ±    7.603  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH    DPQ_18_11I  avgt    3  1000.350 ±    4.485  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH    DPQ_18_11P  avgt    3   883.510 ±    2.295  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SAWTOTH         RADIX  avgt    3  3514.332 ±  100.249  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM      BASELINE  avgt    3    19.138 ±    0.164  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM        DPQ_11  avgt    3   794.671 ±   19.931  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM  DPQ_18_11_21  avgt    3   950.981 ±   58.060  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM    DPQ_18_11I  avgt    3   946.299 ±   15.191  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM    DPQ_18_11P  avgt    3  1020.694 ±   89.620  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        _RANDOM         RADIX  avgt    3  3547.169 ±   13.073  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU      BASELINE  avgt    3    19.136 ±    0.125  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU        DPQ_11  avgt    3   389.808 ±   78.289  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU  DPQ_18_11_21  avgt    3   702.028 ±    2.748  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU    DPQ_18_11I  avgt    3   725.790 ±    2.039  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU    DPQ_18_11P  avgt    3   701.922 ±    0.485  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        PLATEAU         RADIX  avgt    3  3843.111 ±   16.860  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE      BASELINE  avgt    3    19.136 ±    0.038  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE        DPQ_11  avgt    3   557.565 ±    9.698  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE  DPQ_18_11_21  avgt    3   542.756 ±   14.781  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE    DPQ_18_11I  avgt    3   616.074 ±   41.204  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE    DPQ_18_11P  avgt    3   337.271 ±   25.631  ns/op
ArraySortBenchmark.sort          100              16     DITHER____        SHUFFLE         RADIX  avgt    3  4525.194 ±   81.523  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER      BASELINE  avgt    3    19.136 ±    0.024  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER        DPQ_11  avgt    3   998.407 ±    6.783  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER  DPQ_18_11_21  avgt    3  1089.223 ±    0.785  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER    DPQ_18_11I  avgt    3  1095.183 ±    5.295  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER    DPQ_18_11P  avgt    3  1023.263 ±  175.610  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        STAGGER         RADIX  avgt    3  3623.913 ±   88.473  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH      BASELINE  avgt    3    19.136 ±    0.136  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH        DPQ_11  avgt    3   784.651 ±    0.628  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt    3   851.226 ±    4.463  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH    DPQ_18_11I  avgt    3   838.517 ±    5.637  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH    DPQ_18_11P  avgt    3   570.907 ±    4.283  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SAWTOTH         RADIX  avgt    3   343.805 ±    5.844  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM      BASELINE  avgt    3    19.138 ±    0.101  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM        DPQ_11  avgt    3   957.284 ±   21.202  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM  DPQ_18_11_21  avgt    3  1015.298 ±   52.620  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3  1006.721 ±    5.573  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3  1033.240 ±   90.373  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        _RANDOM         RADIX  avgt    3  3645.425 ±  118.757  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU      BASELINE  avgt    3    19.130 ±    0.132  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU        DPQ_11  avgt    3   137.870 ±    1.950  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3   156.468 ±    0.818  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3   204.795 ±    2.813  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    74.168 ±    0.438  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        PLATEAU         RADIX  avgt    3   137.053 ±    0.237  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE      BASELINE  avgt    3    19.784 ±    0.764  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE        DPQ_11  avgt    3   349.096 ±    6.608  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt    3   311.003 ±    2.661  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE    DPQ_18_11I  avgt    3   370.729 ±   17.578  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE    DPQ_18_11P  avgt    3   188.740 ±   11.247  ns/op
ArraySortBenchmark.sort          100              64     IDENT_____        SHUFFLE         RADIX  avgt    3   577.656 ±    4.426  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER      BASELINE  avgt    3    19.130 ±    0.047  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER        DPQ_11  avgt    3   905.992 ±  123.803  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER  DPQ_18_11_21  avgt    3   921.117 ±    4.213  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER    DPQ_18_11I  avgt    3   916.269 ±    4.770  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER    DPQ_18_11P  avgt    3  1042.644 ±   59.263  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        STAGGER         RADIX  avgt    3  3540.283 ±   30.110  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH      BASELINE  avgt    3    19.132 ±    0.035  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH        DPQ_11  avgt    3   657.268 ±   93.861  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt    3   842.750 ±    6.619  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH    DPQ_18_11I  avgt    3   829.432 ±   21.290  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH    DPQ_18_11P  avgt    3  1186.402 ±  177.598  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SAWTOTH         RADIX  avgt    3   435.815 ±    3.325  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM      BASELINE  avgt    3    19.781 ±    0.824  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM        DPQ_11  avgt    3   855.666 ±   74.382  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3   953.611 ±   98.294  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3  1020.786 ±   27.911  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3  1049.648 ±   26.331  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        _RANDOM         RADIX  avgt    3  3663.805 ±   26.548  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU      BASELINE  avgt    3    19.132 ±    0.064  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU        DPQ_11  avgt    3   348.989 ±    1.666  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   337.927 ±    0.606  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   414.775 ±    9.552  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3  1289.370 ±    2.506  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        PLATEAU         RADIX  avgt    3   238.167 ±    1.771  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE      BASELINE  avgt    3    19.137 ±    0.160  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE        DPQ_11  avgt    3   526.362 ±   24.481  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   521.011 ±   34.410  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE    DPQ_18_11I  avgt    3   662.643 ±    3.478  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE    DPQ_18_11P  avgt    3  1264.013 ±   11.263  ns/op
ArraySortBenchmark.sort          100              64     REVERSE___        SHUFFLE         RADIX  avgt    3   633.480 ±   15.984  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER      BASELINE  avgt    3    19.132 ±    0.083  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER        DPQ_11  avgt    3   678.320 ±    2.150  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt    3  1078.521 ±   10.179  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER    DPQ_18_11I  avgt    3  1104.671 ±    3.818  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER    DPQ_18_11P  avgt    3  1052.272 ±  141.529  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        STAGGER         RADIX  avgt    3  3803.292 ±   55.380  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH      BASELINE  avgt    3    19.135 ±    0.127  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH        DPQ_11  avgt    3   853.437 ±    6.014  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt    3  1190.151 ±    8.063  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt    3  1199.089 ±    0.905  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt    3   958.076 ±    4.790  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SAWTOTH         RADIX  avgt    3   700.856 ±    3.982  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM      BASELINE  avgt    3    19.137 ±    0.145  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM        DPQ_11  avgt    3   818.126 ±   33.803  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt    3   965.422 ±   26.779  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt    3  1056.583 ±    7.053  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt    3  1066.149 ±   42.096  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        _RANDOM         RADIX  avgt    3  3605.011 ±   51.817  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU      BASELINE  avgt    3    19.138 ±    0.045  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU        DPQ_11  avgt    3   418.686 ±    1.811  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt    3   672.226 ±    2.345  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt    3   657.388 ±    1.810  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt    3   516.148 ±    1.330  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        PLATEAU         RADIX  avgt    3   397.079 ±    1.017  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE      BASELINE  avgt    3    19.133 ±    0.030  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE        DPQ_11  avgt    3   520.296 ±   49.289  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt    3   749.144 ±    6.219  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt    3   749.060 ±    2.964  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt    3   552.378 ±   20.299  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_FR        SHUFFLE         RADIX  avgt    3   755.012 ±    8.375  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER      BASELINE  avgt    3    19.136 ±    0.124  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER        DPQ_11  avgt    3   931.046 ±   12.904  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt    3   889.357 ±    2.398  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER    DPQ_18_11I  avgt    3   884.362 ±    2.655  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER    DPQ_18_11P  avgt    3  1065.086 ±  152.256  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        STAGGER         RADIX  avgt    3  3753.305 ±   33.087  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH      BASELINE  avgt    3    19.131 ±    0.032  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH        DPQ_11  avgt    3   801.466 ±   99.966  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt    3   737.132 ±    3.787  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt    3   699.265 ±  127.437  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt    3   562.471 ±  160.978  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SAWTOTH         RADIX  avgt    3   771.001 ±    9.951  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM      BASELINE  avgt    3    19.140 ±    0.073  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM        DPQ_11  avgt    3   959.535 ±   24.687  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt    3   988.794 ±   20.593  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt    3  1039.042 ±   17.502  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt    3  1052.149 ±  111.853  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        _RANDOM         RADIX  avgt    3  3620.151 ±   77.750  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU      BASELINE  avgt    3    19.130 ±    0.055  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU        DPQ_11  avgt    3   327.715 ±    1.031  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt    3   338.179 ±    3.645  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt    3   393.444 ±    3.230  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt    3   256.944 ±    1.507  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        PLATEAU         RADIX  avgt    3   358.251 ±    3.037  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE      BASELINE  avgt    3    19.134 ±    0.126  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE        DPQ_11  avgt    3   409.206 ±    4.889  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt    3   544.509 ±    9.996  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt    3   643.410 ±   20.300  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt    3   524.253 ±   36.277  ns/op
ArraySortBenchmark.sort          100              64     REVERSE_BA        SHUFFLE         RADIX  avgt    3   793.143 ±   30.251  ns/op
ArraySortBenchmark.sort          100              64     SORT______        STAGGER      BASELINE  avgt    3    19.148 ±    0.168  ns/op
ArraySortBenchmark.sort          100              64     SORT______        STAGGER        DPQ_11  avgt    3   146.152 ±    5.646  ns/op
ArraySortBenchmark.sort          100              64     SORT______        STAGGER  DPQ_18_11_21  avgt    3   164.018 ±    0.137  ns/op
