Benchmark                (arraySize)  (arraySubSize)  (dataTweaker)  (distBuilder)     (tSorter)  Mode  Cnt     Score      Error  Units
ArraySortBenchmark.sort          100               1     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3    72.248 ±    0.348  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3    74.691 ±    1.888  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        _RANDOM         RADIX  avgt    3   146.869 ±    5.560  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU      BASELINE  avgt    3    19.137 ±    0.152  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU        DPQ_11  avgt    3    93.578 ±    6.513  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3   108.388 ±    0.416  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3   108.974 ±    0.426  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    74.169 ±    0.203  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        PLATEAU         RADIX  avgt    3   156.937 ±    0.415  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE      BASELINE  avgt    3    19.135 ±    0.220  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE        DPQ_11  avgt    3   139.583 ±    0.842  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt    3   165.160 ±    8.011  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE    DPQ_18_11I  avgt    3   206.004 ±    2.051  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE    DPQ_18_11P  avgt    3    74.164 ±    0.735  ns/op
ArraySortBenchmark.sort          100               1     IDENT_____        SHUFFLE         RADIX  avgt    3   156.974 ±    1.968  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER      BASELINE  avgt    3    19.134 ±    0.062  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER        DPQ_11  avgt    3   699.250 ±  106.412  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER  DPQ_18_11_21  avgt    3  1113.520 ±    3.099  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER    DPQ_18_11I  avgt    3  1135.709 ±    3.622  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER    DPQ_18_11P  avgt    3  1305.271 ±  153.777  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        STAGGER         RADIX  avgt    3   468.864 ±   20.377  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH      BASELINE  avgt    3    19.134 ±    0.060  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH        DPQ_11  avgt    3    74.195 ±    0.820  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt    3    71.329 ±    1.089  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH    DPQ_18_11I  avgt    3    72.245 ±    0.211  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH    DPQ_18_11P  avgt    3    74.160 ±    0.299  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SAWTOTH         RADIX  avgt    3   146.750 ±    2.952  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM      BASELINE  avgt    3    19.144 ±    0.185  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM        DPQ_11  avgt    3    74.704 ±    1.782  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3    72.789 ±    0.380  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3    72.367 ±    1.198  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3    74.515 ±    0.223  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        _RANDOM         RADIX  avgt    3   146.840 ±    3.334  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU      BASELINE  avgt    3    19.137 ±    0.206  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU        DPQ_11  avgt    3    93.352 ±    0.672  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   116.134 ±    1.292  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   115.993 ±    0.648  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3   143.478 ±   43.561  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        PLATEAU         RADIX  avgt    3   155.923 ±    2.041  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE      BASELINE  avgt    3    19.134 ±    0.063  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE        DPQ_11  avgt    3   424.004 ±    6.774  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   340.713 ±    2.413  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE    DPQ_18_11I  avgt    3   414.464 ±    5.483  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE    DPQ_18_11P  avgt    3  1566.244 ±   23.730  ns/op
ArraySortBenchmark.sort          100               1     REVERSE___        SHUFFLE         RADIX  avgt    3   236.415 ±    2.050  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER      BASELINE  avgt    3    19.133 ±    0.048  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER        DPQ_11  avgt    3   816.669 ±   42.044  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER  DPQ_18_11_21  avgt    3   885.951 ±    8.141  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER    DPQ_18_11I  avgt    3   889.511 ±    1.980  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER    DPQ_18_11P  avgt    3   872.412 ±    1.953  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        STAGGER         RADIX  avgt    3   439.284 ±    6.236  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH      BASELINE  avgt    3    19.133 ±    0.119  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH        DPQ_11  avgt    3    74.156 ±    0.544  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH  DPQ_18_11_21  avgt    3    71.307 ±    1.046  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH    DPQ_18_11I  avgt    3    72.246 ±    0.046  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH    DPQ_18_11P  avgt    3    74.186 ±    0.531  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SAWTOTH         RADIX  avgt    3   146.854 ±    5.060  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM      BASELINE  avgt    3    19.130 ±    0.082  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM        DPQ_11  avgt    3    74.399 ±    0.579  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM  DPQ_18_11_21  avgt    3    71.357 ±    0.823  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM    DPQ_18_11I  avgt    3    72.250 ±    0.112  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM    DPQ_18_11P  avgt    3    74.501 ±    0.276  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        _RANDOM         RADIX  avgt    3   146.559 ±    1.036  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU      BASELINE  avgt    3    19.137 ±    0.076  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU        DPQ_11  avgt    3    82.374 ±    0.576  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU  DPQ_18_11_21  avgt    3   110.084 ±    6.879  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU    DPQ_18_11I  avgt    3   122.162 ±   22.909  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU    DPQ_18_11P  avgt    3   112.360 ±    1.658  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        PLATEAU         RADIX  avgt    3   141.492 ±    2.956  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE      BASELINE  avgt    3    19.136 ±    0.016  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE        DPQ_11  avgt    3   419.027 ±    2.102  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE  DPQ_18_11_21  avgt    3   657.400 ±    0.844  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE    DPQ_18_11I  avgt    3   660.853 ±    6.597  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE    DPQ_18_11P  avgt    3   517.777 ±    2.414  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_FR        SHUFFLE         RADIX  avgt    3   397.932 ±    4.504  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER      BASELINE  avgt    3    19.136 ±    0.171  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER        DPQ_11  avgt    3   682.056 ±    2.336  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER  DPQ_18_11_21  avgt    3   793.160 ±    2.150  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER    DPQ_18_11I  avgt    3   783.914 ±   49.919  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER    DPQ_18_11P  avgt    3   746.714 ±    3.221  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        STAGGER         RADIX  avgt    3   419.306 ±    3.550  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH      BASELINE  avgt    3    19.130 ±    0.143  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH        DPQ_11  avgt    3    74.383 ±    0.217  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH  DPQ_18_11_21  avgt    3    71.323 ±    0.910  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH    DPQ_18_11I  avgt    3    72.268 ±    0.195  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH    DPQ_18_11P  avgt    3    74.189 ±    0.485  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SAWTOTH         RADIX  avgt    3   147.459 ±    3.331  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM      BASELINE  avgt    3    19.133 ±    0.022  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM        DPQ_11  avgt    3    74.157 ±    0.428  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM  DPQ_18_11_21  avgt    3    72.785 ±    0.462  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM    DPQ_18_11I  avgt    3    72.250 ±    0.415  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM    DPQ_18_11P  avgt    3    74.189 ±    0.354  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        _RANDOM         RADIX  avgt    3   146.820 ±    1.215  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU      BASELINE  avgt    3    19.135 ±    0.020  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU        DPQ_11  avgt    3    80.789 ±    1.102  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU  DPQ_18_11_21  avgt    3   108.569 ±    1.795  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU    DPQ_18_11I  avgt    3   108.887 ±    1.925  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU    DPQ_18_11P  avgt    3    74.172 ±    0.127  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        PLATEAU         RADIX  avgt    3   156.878 ±    0.936  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE      BASELINE  avgt    3    19.779 ±    0.756  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE        DPQ_11  avgt    3   236.417 ±    5.036  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE  DPQ_18_11_21  avgt    3   408.967 ±    0.753  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE    DPQ_18_11I  avgt    3   517.622 ±   13.135  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE    DPQ_18_11P  avgt    3   461.469 ±    1.245  ns/op
ArraySortBenchmark.sort          100               1     REVERSE_BA        SHUFFLE         RADIX  avgt    3   417.261 ±    1.562  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER      BASELINE  avgt    3    20.594 ±    5.155  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER        DPQ_11  avgt    3   139.125 ±    0.794  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER  DPQ_18_11_21  avgt    3   164.166 ±    3.373  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER    DPQ_18_11I  avgt    3   221.741 ±    2.406  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER    DPQ_18_11P  avgt    3    74.344 ±    1.951  ns/op
ArraySortBenchmark.sort          100               1     SORT______        STAGGER         RADIX  avgt    3   141.399 ±    0.984  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH      BASELINE  avgt    3    19.141 ±    0.078  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH        DPQ_11  avgt    3    74.468 ±    0.751  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH  DPQ_18_11_21  avgt    3    71.562 ±    1.738  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH    DPQ_18_11I  avgt    3    72.315 ±    0.510  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH    DPQ_18_11P  avgt    3    74.333 ±    1.715  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SAWTOTH         RADIX  avgt    3   123.935 ±    8.152  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM      BASELINE  avgt    3    19.137 ±    0.085  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM        DPQ_11  avgt    3    74.157 ±    0.754  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM  DPQ_18_11_21  avgt    3    71.612 ±    0.609  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM    DPQ_18_11I  avgt    3    72.229 ±    0.169  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM    DPQ_18_11P  avgt    3    74.349 ±    1.403  ns/op
ArraySortBenchmark.sort          100               1     SORT______        _RANDOM         RADIX  avgt    3   123.873 ±    2.780  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU      BASELINE  avgt    3    19.142 ±    0.076  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU        DPQ_11  avgt    3    80.796 ±    0.277  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU  DPQ_18_11_21  avgt    3   108.487 ±    1.121  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU    DPQ_18_11I  avgt    3   108.855 ±    0.310  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU    DPQ_18_11P  avgt    3    74.303 ±    0.596  ns/op
ArraySortBenchmark.sort          100               1     SORT______        PLATEAU         RADIX  avgt    3   131.463 ±    0.827  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE      BASELINE  avgt    3    19.327 ±    6.140  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE        DPQ_11  avgt    3   140.472 ±   56.547  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE  DPQ_18_11_21  avgt    3   159.850 ±    0.657  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE    DPQ_18_11I  avgt    3   216.505 ±   92.760  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE    DPQ_18_11P  avgt    3    74.958 ±   20.732  ns/op
ArraySortBenchmark.sort          100               1     SORT______        SHUFFLE         RADIX  avgt    3   131.790 ±    3.875  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER      BASELINE  avgt    3    19.133 ±    0.084  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER        DPQ_11  avgt    3   762.869 ±    1.772  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER  DPQ_18_11_21  avgt    3   689.480 ±   35.663  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER    DPQ_18_11I  avgt    3   780.782 ±  334.498  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER    DPQ_18_11P  avgt    3   534.288 ±    0.766  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        STAGGER         RADIX  avgt    3  3957.710 ±   30.028  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH      BASELINE  avgt    3    19.135 ±    0.032  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH        DPQ_11  avgt    3   323.407 ±    0.708  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH  DPQ_18_11_21  avgt    3   429.028 ±    9.582  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH    DPQ_18_11I  avgt    3   430.557 ±    3.061  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH    DPQ_18_11P  avgt    3   868.317 ±    3.000  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SAWTOTH         RADIX  avgt    3  3432.867 ±  110.681  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM      BASELINE  avgt    3    19.146 ±    0.181  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM        DPQ_11  avgt    3   323.345 ±    3.972  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM  DPQ_18_11_21  avgt    3   426.548 ±    3.721  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM    DPQ_18_11I  avgt    3   437.703 ±    3.901  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM    DPQ_18_11P  avgt    3   870.164 ±    1.134  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        _RANDOM         RADIX  avgt    3  3381.561 ±   19.088  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU      BASELINE  avgt    3    19.136 ±    0.096  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU        DPQ_11  avgt    3   344.245 ±    2.572  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU  DPQ_18_11_21  avgt    3   459.941 ±   16.247  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU    DPQ_18_11I  avgt    3   452.336 ±    3.133  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU    DPQ_18_11P  avgt    3   867.264 ±    2.467  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        PLATEAU         RADIX  avgt    3  3779.730 ±   29.025  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE      BASELINE  avgt    3    19.132 ±    0.112  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE        DPQ_11  avgt    3   233.167 ±    2.592  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE  DPQ_18_11_21  avgt    3   407.072 ±    0.745  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE    DPQ_18_11I  avgt    3   371.015 ±    6.367  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE    DPQ_18_11P  avgt    3   139.175 ±    0.219  ns/op
ArraySortBenchmark.sort          100               1     DITHER____        SHUFFLE         RADIX  avgt    3  4180.836 ±   17.403  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER      BASELINE  avgt    3    19.136 ±    0.143  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER        DPQ_11  avgt    3   747.332 ±    1.674  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER  DPQ_18_11_21  avgt    3   858.757 ±    4.066  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER    DPQ_18_11I  avgt    3   872.668 ±  158.660  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER    DPQ_18_11P  avgt    3   778.577 ±  151.762  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        STAGGER         RADIX  avgt    3   766.315 ±    6.578  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH      BASELINE  avgt    3    19.137 ±    0.024  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH        DPQ_11  avgt    3   307.879 ±   31.212  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH  DPQ_18_11_21  avgt    3   457.200 ±   11.399  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH    DPQ_18_11I  avgt    3   454.814 ±    2.414  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH    DPQ_18_11P  avgt    3   870.512 ±    4.583  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SAWTOTH         RADIX  avgt    3  3438.667 ±   47.207  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM      BASELINE  avgt    3    19.138 ±    0.074  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM        DPQ_11  avgt    3   499.617 ±   51.601  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM  DPQ_18_11_21  avgt    3   534.965 ±   24.921  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM    DPQ_18_11I  avgt    3   344.131 ±   54.419  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM    DPQ_18_11P  avgt    3   869.404 ±   47.792  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        _RANDOM         RADIX  avgt    3  3541.272 ±   38.121  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU      BASELINE  avgt    3    19.131 ±    0.111  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU        DPQ_11  avgt    3    81.531 ±    0.193  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU  DPQ_18_11_21  avgt    3   112.443 ±    1.629  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU    DPQ_18_11I  avgt    3   112.798 ±    0.505  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU    DPQ_18_11P  avgt    3    74.170 ±    0.424  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        PLATEAU         RADIX  avgt    3   156.912 ±    0.603  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE      BASELINE  avgt    3    19.137 ±    0.091  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE        DPQ_11  avgt    3   742.975 ±   50.966  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE  DPQ_18_11_21  avgt    3   714.037 ±   38.967  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE    DPQ_18_11I  avgt    3   692.772 ±   17.643  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE    DPQ_18_11P  avgt    3   544.739 ±   54.474  ns/op
ArraySortBenchmark.sort          100               4     IDENT_____        SHUFFLE         RADIX  avgt    3  3671.014 ±   46.941  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER      BASELINE  avgt    3    19.131 ±    0.044  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER        DPQ_11  avgt    3   690.440 ±    5.030  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER  DPQ_18_11_21  avgt    3  1106.831 ±    5.506  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER    DPQ_18_11I  avgt    3  1101.470 ±    3.770  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER    DPQ_18_11P  avgt    3  1052.320 ±    4.225  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        STAGGER         RADIX  avgt    3   828.731 ±    5.928  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH      BASELINE  avgt    3    19.133 ±    0.047  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH        DPQ_11  avgt    3   284.339 ±    5.283  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH  DPQ_18_11_21  avgt    3   534.063 ±    6.249  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH    DPQ_18_11I  avgt    3   299.540 ±    2.736  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH    DPQ_18_11P  avgt    3   918.705 ±  126.164  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SAWTOTH         RADIX  avgt    3  3830.586 ±   51.683  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM      BASELINE  avgt    3    19.134 ±    0.015  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM        DPQ_11  avgt    3   426.948 ±   25.863  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM  DPQ_18_11_21  avgt    3   567.038 ±   41.549  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM    DPQ_18_11I  avgt    3   463.367 ±   95.325  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM    DPQ_18_11P  avgt    3   856.131 ±   80.794  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        _RANDOM         RADIX  avgt    3  3530.314 ±  419.970  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU      BASELINE  avgt    3    19.133 ±    0.114  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU        DPQ_11  avgt    3    90.742 ±    0.584  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU  DPQ_18_11_21  avgt    3   120.267 ±    0.684  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU    DPQ_18_11I  avgt    3   117.817 ±    2.042  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU    DPQ_18_11P  avgt    3   195.522 ±   15.580  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        PLATEAU         RADIX  avgt    3   152.181 ±    0.965  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE      BASELINE  avgt    3    19.135 ±    0.094  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE        DPQ_11  avgt    3   740.051 ±   64.387  ns/op
ArraySortBenchmark.sort          100               4     REVERSE___        SHUFFLE  DPQ_18_11_21  avgt    3   750.654 ±    5.180  ns/op
