max(arraySize): 50
subSizeList: [1, 4, 16, 64]
# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 1, dataTweaker = IDENT_____, distBuilder = STAGGER, tSorter = BASELINE)

# Run progress: 0.00% complete, ETA 00:19:12
# Fork: 1 of 2
# Warmup Iteration   1: 19.641 ns/op
# Warmup Iteration   2: 21.994 ns/op
# Warmup Iteration   3: 15.023 ns/op
Iteration  10: 502.120 ns/op

# Run progress: 54.51% complete, ETA 00:17:28
# Fork: 2 of 2
# Warmup Iteration   1: 712.456 ns/op
# Warmup Iteration   2: 783.801 ns/op
# Warmup Iteration   3: 501.955 ns/op
Iteration   1: 500.646 ns/op
Iteration   2: 502.712 ns/op
Iteration   3: 500.596 ns/op
Iteration   4: 503.580 ns/op
Iteration   5: 500.398 ns/op
Iteration   6: 502.073 ns/op
Iteration   7: 500.582 ns/op
Iteration   8: 500.508 ns/op
Iteration   9: 500.501 ns/op
Iteration  10: 501.841 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  501.511 ±(99.9%) 0.969 ns/op [Average]
  (min, avg, max) = (500.398, 501.511, 503.766), stdev = 1.116
  CI (99.9%): [500.542, 502.481] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = STAGGER, tSorter = DPQ_18_11I)

# Run progress: 54.58% complete, ETA 00:17:26
# Fork: 1 of 2
# Warmup Iteration   1: 18918.185 ns/op
# Warmup Iteration   2: 475.519 ns/op
# Warmup Iteration   3: 374.449 ns/op
Iteration   1: 345.562 ns/op
Iteration   2: 344.223 ns/op
Iteration   3: 345.474 ns/op
Iteration   4: 346.034 ns/op
Iteration   5: 344.899 ns/op
Iteration   6: 344.241 ns/op
Iteration   7: 345.025 ns/op
Iteration   8: 345.629 ns/op
Iteration   9: 345.363 ns/op
Iteration  10: 344.448 ns/op

# Run progress: 54.65% complete, ETA 00:17:25
# Fork: 2 of 2
# Warmup Iteration   1: 27784.650 ns/op
# Warmup Iteration   2: 1015.786 ns/op
# Warmup Iteration   3: 367.011 ns/op
Iteration   1: 336.378 ns/op
Iteration   2: 337.919 ns/op
Iteration   3: 336.172 ns/op
Iteration   4: 340.188 ns/op
Iteration   5: 336.518 ns/op
Iteration   6: 337.816 ns/op
Iteration   7: 336.198 ns/op
Iteration   8: 336.127 ns/op
Iteration   9: 336.730 ns/op
Iteration  10: 338.070 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  341.151 ±(99.9%) 3.614 ns/op [Average]
  (min, avg, max) = (336.127, 341.151, 346.034), stdev = 4.162
  CI (99.9%): [337.537, 344.764] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = STAGGER, tSorter = DPQ_18_11P)

# Run progress: 54.72% complete, ETA 00:17:23
# Fork: 1 of 2
# Warmup Iteration   1: 656.521 ns/op
# Warmup Iteration   2: 534.372 ns/op
# Warmup Iteration   3: 415.043 ns/op
Iteration   1: 415.491 ns/op
Iteration   2: 417.196 ns/op
Iteration   3: 414.317 ns/op
Iteration   4: 415.695 ns/op
Iteration   5: 414.381 ns/op
Iteration   6: 415.210 ns/op
Iteration   7: 414.312 ns/op
Iteration   8: 414.457 ns/op
Iteration   9: 414.669 ns/op
Iteration  10: 414.942 ns/op

# Run progress: 54.79% complete, ETA 00:17:21
# Fork: 2 of 2
# Warmup Iteration   1: 956.812 ns/op
# Warmup Iteration   2: 527.218 ns/op
# Warmup Iteration   3: 415.112 ns/op
Iteration   1: 415.315 ns/op
Iteration   2: 416.867 ns/op
Iteration   3: 414.255 ns/op
Iteration   4: 416.168 ns/op
Iteration   5: 415.077 ns/op
Iteration   6: 415.440 ns/op
Iteration   7: 414.519 ns/op
Iteration   8: 414.780 ns/op
Iteration   9: 415.067 ns/op
Iteration  10: 415.748 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  415.195 ±(99.9%) 0.721 ns/op [Average]
  (min, avg, max) = (414.255, 415.195, 417.196), stdev = 0.831
  CI (99.9%): [414.474, 415.917] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = STAGGER, tSorter = RADIX)

# Run progress: 54.86% complete, ETA 00:17:20
# Fork: 1 of 2
# Warmup Iteration   1: 3430.666 ns/op
# Warmup Iteration   2: 2512.939 ns/op
# Warmup Iteration   3: 1775.650 ns/op
Iteration   1: 1776.854 ns/op
Iteration   2: 1775.346 ns/op
Iteration   3: 1776.817 ns/op
Iteration   4: 1805.675 ns/op
Iteration   5: 1791.251 ns/op
Iteration   6: 1791.562 ns/op
Iteration   7: 1793.254 ns/op
Iteration   8: 1792.099 ns/op
Iteration   9: 1792.911 ns/op
Iteration  10: 1791.956 ns/op

# Run progress: 54.93% complete, ETA 00:17:18
# Fork: 2 of 2
# Warmup Iteration   1: 3541.800 ns/op
# Warmup Iteration   2: 2476.482 ns/op
# Warmup Iteration   3: 1789.394 ns/op
Iteration   1: 1789.841 ns/op
Iteration   2: 1791.215 ns/op
Iteration   3: 1789.701 ns/op
Iteration   4: 1816.551 ns/op
Iteration   5: 1805.382 ns/op
Iteration   6: 1806.296 ns/op
Iteration   7: 1804.155 ns/op
Iteration   8: 1804.766 ns/op
Iteration   9: 1804.163 ns/op
Iteration  10: 1804.788 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  1795.229 ±(99.9%) 9.632 ns/op [Average]
  (min, avg, max) = (1775.346, 1795.229, 1816.551), stdev = 11.093
  CI (99.9%): [1785.597, 1804.861] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = BASELINE)

# Run progress: 55.00% complete, ETA 00:17:16
# Fork: 1 of 2
# Warmup Iteration   1: 19.740 ns/op
# Warmup Iteration   2: 22.907 ns/op
# Warmup Iteration   3: 15.034 ns/op
Iteration   1: 17.073 ns/op
Iteration   2: 15.253 ns/op
Iteration   3: 17.009 ns/op
Iteration   4: 15.020 ns/op
Iteration   5: 17.110 ns/op
Iteration   6: 15.388 ns/op
Iteration   7: 17.013 ns/op
Iteration   8: 17.020 ns/op
Iteration   9: 17.018 ns/op
Iteration  10: 14.965 ns/op

# Run progress: 55.07% complete, ETA 00:17:15
# Fork: 2 of 2
# Warmup Iteration   1: 19.239 ns/op
# Warmup Iteration   2: 22.644 ns/op
# Warmup Iteration   3: 15.030 ns/op
Iteration   1: 17.070 ns/op
Iteration   2: 15.276 ns/op
Iteration   3: 17.023 ns/op
Iteration   4: 15.024 ns/op
Iteration   5: 17.107 ns/op
Iteration   6: 15.387 ns/op
Iteration   7: 17.027 ns/op
Iteration   8: 17.000 ns/op
Iteration   9: 17.025 ns/op
Iteration  10: 14.968 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  16.289 ±(99.9%) 0.827 ns/op [Average]
  (min, avg, max) = (14.965, 16.289, 17.110), stdev = 0.953
  CI (99.9%): [15.462, 17.116] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = DPQ_11)

# Run progress: 55.14% complete, ETA 00:17:13
# Fork: 1 of 2
# Warmup Iteration   1: 996.586 ns/op
# Warmup Iteration   2: 376.015 ns/op
# Warmup Iteration   3: 265.031 ns/op
Iteration   1: 266.989 ns/op
Iteration   2: 266.647 ns/op
Iteration   3: 267.002 ns/op
Iteration   4: 266.055 ns/op
Iteration   5: 267.000 ns/op
Iteration   6: 264.653 ns/op
Iteration   7: 266.879 ns/op
Iteration   8: 266.968 ns/op
Iteration   9: 266.892 ns/op
Iteration  10: 265.689 ns/op

# Run progress: 55.21% complete, ETA 00:17:12
# Fork: 2 of 2
# Warmup Iteration   1: 1671.127 ns/op
# Warmup Iteration   2: 363.385 ns/op
# Warmup Iteration   3: 265.530 ns/op
Iteration   1: 266.616 ns/op
Iteration   2: 266.247 ns/op
Iteration   3: 266.527 ns/op
Iteration   4: 265.796 ns/op
Iteration   5: 266.774 ns/op
Iteration   6: 264.947 ns/op
Iteration   7: 266.622 ns/op
Iteration   8: 266.485 ns/op
Iteration   9: 266.658 ns/op
Iteration  10: 265.009 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  266.323 ±(99.9%) 0.638 ns/op [Average]
  (min, avg, max) = (264.653, 266.323, 267.002), stdev = 0.734
  CI (99.9%): [265.685, 266.960] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = DPQ_18_11_21)

# Run progress: 55.28% complete, ETA 00:17:10
# Fork: 1 of 2
# Warmup Iteration   1: 719.209 ns/op
# Warmup Iteration   2: 634.434 ns/op
# Warmup Iteration   3: 490.853 ns/op
Iteration   1: 493.109 ns/op
Iteration   2: 490.948 ns/op
Iteration   3: 492.295 ns/op
Iteration   4: 491.052 ns/op
Iteration   5: 493.697 ns/op
Iteration   6: 490.526 ns/op
Iteration   7: 492.619 ns/op
Iteration   8: 492.267 ns/op
Iteration   9: 492.718 ns/op
Iteration  10: 490.548 ns/op

# Run progress: 55.35% complete, ETA 00:17:08
# Fork: 2 of 2
# Warmup Iteration   1: 713.623 ns/op
# Warmup Iteration   2: 631.330 ns/op
# Warmup Iteration   3: 496.497 ns/op
Iteration   1: 486.430 ns/op
Iteration   2: 486.611 ns/op
Iteration   3: 494.960 ns/op
Iteration   4: 498.455 ns/op
Iteration   5: 496.584 ns/op
Iteration   6: 491.211 ns/op
Iteration   7: 486.056 ns/op
Iteration   8: 495.298 ns/op
Iteration   9: 495.054 ns/op
Iteration  10: 485.612 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  491.802 ±(99.9%) 3.081 ns/op [Average]
  (min, avg, max) = (485.612, 491.802, 498.455), stdev = 3.548
  CI (99.9%): [488.722, 494.883] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = DPQ_18_11I)

# Run progress: 55.42% complete, ETA 00:17:07
# Fork: 1 of 2
# Warmup Iteration   1: 2202.806 ns/op
# Warmup Iteration   2: 393.948 ns/op
# Warmup Iteration   3: 300.608 ns/op
Iteration   1: 300.119 ns/op
Iteration   2: 301.696 ns/op
Iteration   3: 300.103 ns/op
Iteration   4: 304.737 ns/op
Iteration   5: 300.169 ns/op
Iteration   6: 300.534 ns/op
Iteration   7: 299.844 ns/op
Iteration   8: 299.554 ns/op
Iteration   9: 301.183 ns/op
Iteration  10: 300.957 ns/op

# Run progress: 55.49% complete, ETA 00:17:05
# Fork: 2 of 2
# Warmup Iteration   1: 5669.429 ns/op
# Warmup Iteration   2: 444.578 ns/op
# Warmup Iteration   3: 298.779 ns/op
Iteration   1: 298.392 ns/op
Iteration   2: 299.223 ns/op
Iteration   3: 298.130 ns/op
Iteration   4: 301.125 ns/op
Iteration   5: 298.392 ns/op
Iteration   6: 298.623 ns/op
Iteration   7: 298.116 ns/op
Iteration   8: 298.339 ns/op
Iteration   9: 298.299 ns/op
Iteration  10: 298.825 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  299.818 ±(99.9%) 1.416 ns/op [Average]
  (min, avg, max) = (298.116, 299.818, 304.737), stdev = 1.631
  CI (99.9%): [298.402, 301.234] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = DPQ_18_11P)

# Run progress: 55.56% complete, ETA 00:17:04
# Fork: 1 of 2
# Warmup Iteration   1: 490.223 ns/op
# Warmup Iteration   2: 437.203 ns/op
# Warmup Iteration   3: 339.072 ns/op
Iteration   1: 337.538 ns/op
Iteration   2: 339.036 ns/op
Iteration   3: 337.603 ns/op
Iteration   4: 338.928 ns/op
Iteration   5: 337.240 ns/op
Iteration   6: 339.293 ns/op
Iteration   7: 338.846 ns/op
Iteration   8: 337.652 ns/op
Iteration   9: 337.901 ns/op
Iteration  10: 339.065 ns/op

# Run progress: 55.63% complete, ETA 00:17:02
# Fork: 2 of 2
# Warmup Iteration   1: 493.437 ns/op
# Warmup Iteration   2: 428.318 ns/op
# Warmup Iteration   3: 336.171 ns/op
Iteration   1: 334.184 ns/op
Iteration   2: 336.349 ns/op
Iteration   3: 334.343 ns/op
Iteration   4: 336.733 ns/op
Iteration   5: 334.284 ns/op
Iteration   6: 335.619 ns/op
Iteration   7: 334.371 ns/op
Iteration   8: 334.105 ns/op
Iteration   9: 334.365 ns/op
Iteration  10: 336.370 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  336.691 ±(99.9%) 1.646 ns/op [Average]
  (min, avg, max) = (334.105, 336.691, 339.293), stdev = 1.895
  CI (99.9%): [335.046, 338.337] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = SAWTOTH, tSorter = RADIX)

# Run progress: 55.69% complete, ETA 00:17:00
# Fork: 1 of 2
# Warmup Iteration   1: 851.863 ns/op
# Warmup Iteration   2: 548.119 ns/op
# Warmup Iteration   3: 415.669 ns/op
Iteration   1: 418.136 ns/op
Iteration   2: 416.185 ns/op
Iteration   3: 417.397 ns/op
Iteration   4: 445.579 ns/op
Iteration   5: 438.474 ns/op
Iteration   6: 436.578 ns/op
Iteration   7: 438.471 ns/op
Iteration   8: 437.827 ns/op
Iteration   9: 438.169 ns/op
Iteration  10: 436.845 ns/op

# Run progress: 55.76% complete, ETA 00:16:59
# Fork: 2 of 2
# Warmup Iteration   1: 782.758 ns/op
# Warmup Iteration   2: 582.261 ns/op
# Warmup Iteration   3: 415.571 ns/op
Iteration   1: 418.369 ns/op
Iteration   2: 416.188 ns/op
Iteration   3: 417.788 ns/op
Iteration   4: 445.631 ns/op
Iteration   5: 438.430 ns/op
Iteration   6: 436.732 ns/op
Iteration   7: 437.736 ns/op
Iteration   8: 437.851 ns/op
Iteration   9: 438.220 ns/op
Iteration  10: 436.724 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  432.367 ±(99.9%) 9.026 ns/op [Average]
  (min, avg, max) = (416.185, 432.367, 445.631), stdev = 10.395
  CI (99.9%): [423.340, 441.393] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = BASELINE)

# Run progress: 55.83% complete, ETA 00:16:57
# Fork: 1 of 2
# Warmup Iteration   1: 19.329 ns/op
# Warmup Iteration   2: 21.056 ns/op
# Warmup Iteration   3: 15.027 ns/op
Iteration   1: 17.064 ns/op
Iteration   2: 15.261 ns/op
Iteration   3: 17.010 ns/op
Iteration   4: 15.020 ns/op
Iteration   5: 17.100 ns/op
Iteration   6: 15.377 ns/op
Iteration   7: 17.021 ns/op
Iteration   8: 17.014 ns/op
Iteration   9: 17.010 ns/op
Iteration  10: 14.981 ns/op

# Run progress: 55.90% complete, ETA 00:16:56
# Fork: 2 of 2
# Warmup Iteration   1: 19.602 ns/op
# Warmup Iteration   2: 22.844 ns/op
# Warmup Iteration   3: 15.026 ns/op
Iteration   1: 17.072 ns/op
Iteration   2: 15.252 ns/op
Iteration   3: 17.014 ns/op
Iteration   4: 15.019 ns/op
Iteration   5: 17.106 ns/op
Iteration   6: 15.399 ns/op
Iteration   7: 17.018 ns/op
Iteration   8: 17.029 ns/op
Iteration   9: 17.017 ns/op
Iteration  10: 14.960 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  16.287 ±(99.9%) 0.827 ns/op [Average]
  (min, avg, max) = (14.960, 16.287, 17.106), stdev = 0.952
  CI (99.9%): [15.460, 17.114] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = DPQ_11)

# Run progress: 55.97% complete, ETA 00:16:54
# Fork: 1 of 2
# Warmup Iteration   1: 767.589 ns/op
# Warmup Iteration   2: 1924.309 ns/op
# Warmup Iteration   3: 639.071 ns/op
Iteration   1: 21124.834 ns/op
Iteration   2: 21614.591 ns/op
Iteration   3: 23456.608 ns/op
Iteration   4: 21245.767 ns/op
Iteration   5: 9237.418 ns/op
Iteration   6: 23513.644 ns/op
Iteration   7: 347.230 ns/op
Iteration   8: 302.091 ns/op
Iteration   9: 297.806 ns/op
Iteration  10: 344.819 ns/op

# Run progress: 56.04% complete, ETA 00:16:52
# Fork: 2 of 2
# Warmup Iteration   1: 712.763 ns/op
# Warmup Iteration   2: 4088.261 ns/op
# Warmup Iteration   3: 668.579 ns/op
Iteration   1: 21980.494 ns/op
Iteration   2: 21445.564 ns/op
Iteration   3: 24729.933 ns/op
Iteration   4: 17635.677 ns/op
Iteration   5: 18511.246 ns/op
Iteration   6: 23017.687 ns/op
Iteration   7: 638.712 ns/op
Iteration   8: 301.986 ns/op
Iteration   9: 294.270 ns/op
Iteration  10: 350.880 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  12519.563 ±(99.9%) 9253.779 ns/op [Average]
  (min, avg, max) = (294.270, 12519.563, 24729.933), stdev = 10656.666
  CI (99.9%): [3265.784, 21773.342] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = DPQ_18_11_21)

# Run progress: 56.11% complete, ETA 00:16:51
# Fork: 1 of 2
# Warmup Iteration   1: 566.989 ns/op
# Warmup Iteration   2: 557.373 ns/op
# Warmup Iteration   3: 456.151 ns/op
Iteration   1: 395.368 ns/op
Iteration   2: 427.142 ns/op
Iteration   3: 398.316 ns/op
Iteration   4: 435.863 ns/op
Iteration   5: 409.124 ns/op
Iteration   6: 423.818 ns/op
Iteration   7: 407.125 ns/op
Iteration   8: 404.912 ns/op
Iteration   9: 397.931 ns/op
Iteration  10: 457.082 ns/op

# Run progress: 56.18% complete, ETA 00:16:49
# Fork: 2 of 2
# Warmup Iteration   1: 566.556 ns/op
# Warmup Iteration   2: 511.230 ns/op
# Warmup Iteration   3: 455.415 ns/op
Iteration   1: 391.568 ns/op
Iteration   2: 424.017 ns/op
Iteration   3: 396.519 ns/op
Iteration   4: 436.190 ns/op
Iteration   5: 410.453 ns/op
Iteration   6: 422.629 ns/op
Iteration   7: 408.394 ns/op
Iteration   8: 405.290 ns/op
Iteration   9: 394.435 ns/op
Iteration  10: 456.876 ns/op


Result "edu.sorting.bench.ArraySortBenchmark.sort":
  415.153 ±(99.9%) 17.135 ns/op [Average]
  (min, avg, max) = (391.568, 415.153, 457.082), stdev = 19.733
  CI (99.9%): [398.017, 432.288] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_192, Java HotSpot(TM) 64-Bit Server VM, 25.192-b12
# VM invoker: /home/bourgesl/apps/jdk1.8.0/jre/bin/java
# VM options: -Xms1g -Xmx1g -XX:-TieredCompilation -XX:+UnlockDiagnosticVMOptions -XX:GuaranteedSafepointInterval=300000
# Warmup: 3 iterations, 100 ms each
# Measurement: 10 iterations, 50 ms each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: edu.sorting.bench.ArraySortBenchmark.sort
# Parameters: (arraySize = 50, arraySubSize = 16, dataTweaker = REVERSE___, distBuilder = _RANDOM, tSorter = DPQ_18_11I)

# Run progress: 56.25% complete, ETA 00:16:48
# Fork: 1 of 2
# Warmup Iteration   1: 3387.525 ns/op
# Warmup Iteration   2: 35576.383 ns/op
# Warmup Iteration   3: 971.994 ns/op
Iteration   1: 1613.416 ns/op
Iteration   2: 419.535 ns/op
Iteration   3: 391.857 ns/op
Iteration   4: 9970.498 ns/op
Iteration   5: 361.589 ns/op
Iteration   6: 323.547 ns/op
Iteration   7: 396.449 ns/op
Iteration   8: 400.611 ns/op
Iteration   9: 333.256 ns/op
Iteration  10: 401.649 ns/op

# Run progress: 56.32% complete, ETA 00:16:46
# Fork: 2 of 2
# Warmup Iteration   1: 3130.035 ns/op
# Warmup Iteration   2: 35412.211 ns/op
# Warmup Iteration   3: 1107.184 ns/op
Iteration   1: 985.342 ns/op
